ItemID,HighPrice,LowPrice,Date,Timestamp
181,1117.0,1001.0,2024-10-30 12:29:10
183,663.0,663.0,2024-10-30 12:29:10
185,500.0,488.0,2024-10-30 12:29:10
187,275.0,273.0,2024-10-30 12:29:10
189,964.0,950.0,2024-10-30 12:29:10
191,873.0,400.0,2024-10-30 12:29:10
193,510.0,300.0,2024-10-30 12:29:10
197,4000.0,1569.0,2024-10-30 12:29:10
199,285.0,285.0,2024-10-30 12:29:10
201,405.0,403.0,2024-10-30 12:29:10
203,448.0,420.0,2024-10-30 12:29:10
205,669.0,670.0,2024-10-30 12:29:10
207,6869.0,6750.0,2024-10-30 12:29:10
209,1450.0,1450.0,2024-10-30 12:29:10
211,3297.0,3271.0,2024-10-30 12:29:10
213,3593.0,3581.0,2024-10-30 12:29:10
215,3440.0,3342.0,2024-10-30 12:29:10
217,2553.0,2373.0,2024-10-30 12:29:10
219,3007.0,2948.0,2024-10-30 12:29:10
221,4.0,4.0,2024-10-30 12:29:10
223,396.0,390.0,2024-10-30 12:29:10
225,583.0,571.0,2024-10-30 12:29:10
227,4.0,3.0,2024-10-30 12:29:10
229,2.0,2.0,2024-10-30 12:29:10
231,567.0,552.0,2024-10-30 12:29:10
233,95.0,15.0,2024-10-30 12:29:10
235,529.0,491.0,2024-10-30 12:29:10
237,475.0,470.0,2024-10-30 12:29:10
239,1100.0,1070.0,2024-10-30 12:29:10
241,75.0,75.0,2024-10-30 12:29:10
243,15.0,16.0,2024-10-30 12:29:10
245,763.0,752.0,2024-10-30 12:29:10
247,484.0,437.0,2024-10-30 12:29:10
249,389.0,344.0,2024-10-30 12:29:10
251,477.0,458.0,2024-10-30 12:29:10
253,464.0,464.0,2024-10-30 12:29:10
255,808.0,775.0,2024-10-30 12:29:10
257,6720.0,6720.0,2024-10-30 12:29:10
259,1570.0,1506.0,2024-10-30 12:29:10
261,3426.0,3309.0,2024-10-30 12:29:10
263,3705.0,3650.0,2024-10-30 12:29:10
265,3512.0,3501.0,2024-10-30 12:29:10
267,2707.0,2326.0,2024-10-30 12:29:10
269,3079.0,3051.0,2024-10-30 12:29:10
272,466.0,465.0,2024-10-30 12:29:10
273,1400.0,642.0,2024-10-30 12:29:10
288,683.0,675.0,2024-10-30 12:29:10
299,1343.0,1337.0,2024-10-30 12:29:10
301,200.0,183.0,2024-10-30 12:29:10
303,276.0,268.0,2024-10-30 12:29:10
305,300.0,25.0,2024-10-30 12:29:10
307,499.0,100.0,2024-10-30 12:29:10
309,145.0,131.0,2024-10-30 12:29:10
311,135.0,100.0,2024-10-30 12:29:10
313,6.0,5.0,2024-10-30 12:29:10
314,3.0,2.0,2024-10-30 12:29:10
315,26.0,25.0,2024-10-30 12:29:10
317,110.0,123.0,2024-10-30 12:29:10
319,69.0,60.0,2024-10-30 12:29:10
321,45.0,45.0,2024-10-30 12:29:10
325,30.0,30.0,2024-10-30 12:29:10
327,76.0,73.0,2024-10-30 12:29:10
329,83.0,83.0,2024-10-30 12:29:10
331,71.0,70.0,2024-10-30 12:29:10
333,42.0,41.0,2024-10-30 12:29:10
335,106.0,100.0,2024-10-30 12:29:10
339,50.0,50.0,2024-10-30 12:29:10
341,60.0,42.0,2024-10-30 12:29:10
345,145.0,121.0,2024-10-30 12:29:10
347,80.0,47.0,2024-10-30 12:29:10
349,190.0,175.0,2024-10-30 12:29:10
351,54.0,44.0,2024-10-30 12:29:10
353,35.0,27.0,2024-10-30 12:29:10
355,43.0,25.0,2024-10-30 12:29:10
359,57.0,55.0,2024-10-30 12:29:10
361,118.0,112.0,2024-10-30 12:29:10
363,16.0,16.0,2024-10-30 12:29:10
365,130.0,130.0,2024-10-30 12:29:10
371,103.0,100.0,2024-10-30 12:29:10
373,162.0,162.0,2024-10-30 12:29:10
377,76.0,75.0,2024-10-30 12:29:10
379,156.0,156.0,2024-10-30 12:29:10
383,698.0,690.0,2024-10-30 12:29:10
385,823.0,816.0,2024-10-30 12:29:10
389,1771.0,1747.0,2024-10-30 12:29:10
391,2140.0,2113.0,2024-10-30 12:29:10
395,1064.0,1100.0,2024-10-30 12:29:10
397,1326.0,1392.0,2024-10-30 12:29:10
401,14.0,13.0,2024-10-30 12:29:10
403,122.0,32.0,2024-10-30 12:29:10
405,2933.0,2935.0,2024-10-30 12:29:10
407,61.0,61.0,2024-10-30 12:29:10
411,89.0,55.0,2024-10-30 12:29:10
413,749.0,619.0,2024-10-30 12:29:10
426,42.0,85.0,2024-10-30 12:29:10
428,98.0,32.0,2024-10-30 12:29:10
434,80.0,80.0,2024-10-30 12:29:10
436,28.0,28.0,2024-10-30 12:29:10
438,28.0,27.0,2024-10-30 12:29:10
440,221.0,220.0,2024-10-30 12:29:10
442,70.0,66.0,2024-10-30 12:29:10
444,160.0,159.0,2024-10-30 12:29:10
447,152.0,151.0,2024-10-30 12:29:10
449,1087.0,1087.0,2024-10-30 12:29:10
451,11124.0,11140.0,2024-10-30 12:29:10
453,167.0,165.0,2024-10-30 12:29:10
464,680.0,669.0,2024-10-30 12:29:10
526,111.0,109.0,2024-10-30 12:29:10
528,398.0,358.0,2024-10-30 12:29:10
530,457.0,437.0,2024-10-30 12:29:10
532,350.0,349.0,2024-10-30 12:29:10
534,1131.0,1108.0,2024-10-30 12:29:10
536,3456.0,3410.0,2024-10-30 12:29:10
538,18000.0,493.0,2024-10-30 12:29:10
540,7000.0,728.0,2024-10-30 12:29:10
542,750.0,360.0,2024-10-30 12:29:10
544,729.0,601.0,2024-10-30 12:29:10
546,1115.0,1051.0,2024-10-30 12:29:10
548,337.0,101.0,2024-10-30 12:29:10
554,4.0,4.0,2024-10-30 12:29:10
555,5.0,4.0,2024-10-30 12:29:10
556,5.0,4.0,2024-10-30 12:29:10
557,4.0,4.0,2024-10-30 12:29:10
558,4.0,3.0,2024-10-30 12:29:10
559,9.0,7.0,2024-10-30 12:29:10
560,170.0,169.0,2024-10-30 12:29:10
561,109.0,107.0,2024-10-30 12:29:10
562,102.0,101.0,2024-10-30 12:29:10
563,148.0,144.0,2024-10-30 12:29:10
564,110.0,100.0,2024-10-30 12:29:10
565,230.0,225.0,2024-10-30 12:29:10
566,183.0,177.0,2024-10-30 12:29:10
567,77.0,77.0,2024-10-30 12:29:10
569,1071.0,1026.0,2024-10-30 12:29:10
571,732.0,744.0,2024-10-30 12:29:10
573,1162.0,1155.0,2024-10-30 12:29:10
575,798.0,794.0,2024-10-30 12:29:10
577,2225.0,2378.0,2024-10-30 12:29:10
579,176.0,223.0,2024-10-30 12:29:10
581,1317.0,1427.0,2024-10-30 12:29:10
590,168.0,154.0,2024-10-30 12:29:10
592,92.0,90.0,2024-10-30 12:29:10
596,1.0,2.0,2024-10-30 12:29:10
621,1.0,216.0,2024-10-30 12:29:10
626,629.0,500.0,2024-10-30 12:29:10
628,1033.0,1015.0,2024-10-30 12:29:10
630,1397.0,600.0,2024-10-30 12:29:10
632,9999.0,1078.0,2024-10-30 12:29:10
634,1340.0,1001.0,2024-10-30 12:29:10
636,722.0,200.0,2024-10-30 12:29:10
638,1350.0,1338.0,2024-10-30 12:29:10
640,2000.0,1182.0,2024-10-30 12:29:10
642,4950.0,125.0,2024-10-30 12:29:10
644,4950.0,2079.0,2024-10-30 12:29:10
646,5000.0,569.0,2024-10-30 12:29:10
648,1093.0,1093.0,2024-10-30 12:29:10
650,570.0,125.0,2024-10-30 12:29:10
652,171.0,112.0,2024-10-30 12:29:10
654,712.0,250.0,2024-10-30 12:29:10
656,774.0,750.0,2024-10-30 12:29:10
658,606.0,540.0,2024-10-30 12:29:10
660,186.0,125.0,2024-10-30 12:29:10
662,700.0,500.0,2024-10-30 12:29:10
664,999.0,882.0,2024-10-30 12:29:10
751,28000.0,26000.0,2024-10-30 12:29:10
753,149.0,134.0,2024-10-30 12:29:10
800,1.0,164.0,2024-10-30 12:29:10
801,244.0,29.0,2024-10-30 12:29:10
802,1.0,29.0,2024-10-30 12:29:10
803,1000.0,200.0,2024-10-30 12:29:10
804,320.0,315.0,2024-10-30 12:29:10
805,189.0,183.0,2024-10-30 12:29:10
806,18.0,18.0,2024-10-30 12:29:10
807,16.0,24.0,2024-10-30 12:29:10
808,4.0,2.0,2024-10-30 12:29:10
809,5.0,4.0,2024-10-30 12:29:10
810,17.0,16.0,2024-10-30 12:29:10
811,176.0,171.0,2024-10-30 12:29:10
812,8888.0,50.0,2024-10-30 12:29:10
813,30000.0,145.0,2024-10-30 12:29:10
814,39.0,45.0,2024-10-30 12:29:10
815,52.0,4.0,2024-10-30 12:29:10
816,18.0,18.0,2024-10-30 12:29:10
817,175.0,175.0,2024-10-30 12:29:10
819,45.0,45.0,2024-10-30 12:29:10
820,61.0,50.0,2024-10-30 12:29:10
821,77.0,71.0,2024-10-30 12:29:10
822,84.0,82.0,2024-10-30 12:29:10
823,194.0,190.0,2024-10-30 12:29:10
824,1129.0,1125.0,2024-10-30 12:29:10
825,21.0,21.0,2024-10-30 12:29:10
826,4.0,4.0,2024-10-30 12:29:10
827,22.0,2.0,2024-10-30 12:29:10
828,25.0,30.0,2024-10-30 12:29:10
829,52.0,57.0,2024-10-30 12:29:10
830,185.0,200.0,2024-10-30 12:29:10
831,9.0,50000.0,2024-10-30 12:29:10
832,1.0,1.0,2024-10-30 12:29:10
833,42.0,1000.0,2024-10-30 12:29:10
834,10.0,44.0,2024-10-30 12:29:10
835,201.0,2.0,2024-10-30 12:29:10
836,487.0,592.0,2024-10-30 12:29:10
837,275.0,220.0,2024-10-30 12:29:10
839,81.0,57.0,2024-10-30 12:29:10
841,48.0,44.0,2024-10-30 12:29:10
843,78.0,30.0,2024-10-30 12:29:10
845,57.0,57.0,2024-10-30 12:29:10
847,131.0,160.0,2024-10-30 12:29:10
849,75.0,75.0,2024-10-30 12:29:10
851,267.0,264.0,2024-10-30 12:29:10
853,212.0,212.0,2024-10-30 12:29:10
855,580.0,569.0,2024-10-30 12:29:10
857,350.0,345.0,2024-10-30 12:29:10
859,1332.0,1305.0,2024-10-30 12:29:10
861,815.0,802.0,2024-10-30 12:29:10
863,43.0,41.0,2024-10-30 12:29:10
864,29.0,20.0,2024-10-30 12:29:10
865,38.0,40.0,2024-10-30 12:29:10
866,127.0,112.0,2024-10-30 12:29:10
867,360.0,311.0,2024-10-30 12:29:10
868,86.0,86.0,2024-10-30 12:29:10
869,47.0,45.0,2024-10-30 12:29:10
870,1.0,10000.0,2024-10-30 12:29:10
871,267.0,12221.0,2024-10-30 12:29:10
872,150.0,217.0,2024-10-30 12:29:10
873,193.0,514.0,2024-10-30 12:29:10
874,140.0,292.0,2024-10-30 12:29:10
875,559.0,11.0,2024-10-30 12:29:10
876,337.0,123.0,2024-10-30 12:29:10
877,3.0,2.0,2024-10-30 12:29:10
878,15.0,6000.0,2024-10-30 12:29:10
879,70.0,70.0,2024-10-30 12:29:10
880,65.0,55.0,2024-10-30 12:29:10
881,3.0,2.0,2024-10-30 12:29:10
882,4.0,3.0,2024-10-30 12:29:10
883,62.0,65.0,2024-10-30 12:29:10
884,8.0,7.0,2024-10-30 12:29:10
885,1.0,56.0,2024-10-30 12:29:10
886,20.0,16.0,2024-10-30 12:29:10
887,569.0,569.0,2024-10-30 12:29:10
888,6.0,5.0,2024-10-30 12:29:10
889,20.0,200.0,2024-10-30 12:29:10
890,11.0,11.0,2024-10-30 12:29:10
891,143.0,150.0,2024-10-30 12:29:10
892,62.0,60.0,2024-10-30 12:29:10
893,212.0,212.0,2024-10-30 12:29:10
946,54.0,40.0,2024-10-30 12:29:10
948,450.0,205.0,2024-10-30 12:29:10
950,97.0,71.0,2024-10-30 12:29:10
952,155.0,154.0,2024-10-30 12:29:10
954,87.0,92.0,2024-10-30 12:29:10
958,26.0,80.0,2024-10-30 12:29:10
960,336.0,336.0,2024-10-30 12:29:10
962,299828.0,260924.0,2024-10-30 12:29:10
970,272.0,244.0,2024-10-30 12:29:10
973,178.0,170.0,2024-10-30 12:29:10
975,768.0,676.0,2024-10-30 12:29:10
981,23471.0,20820.0,2024-10-30 12:29:10
983,597.0,399.0,2024-10-30 12:29:10
985,11672.0,11672.0,2024-10-30 12:29:10
987,12254.0,11800.0,2024-10-30 12:29:10
989,24962.0,23601.0,2024-10-30 12:29:10
991,4475.0,3903.0,2024-10-30 12:29:10
993,30509.0,30000.0,2024-10-30 12:29:10
1005,139.0,129.0,2024-10-30 12:29:10
1007,113.0,113.0,2024-10-30 12:29:10
1009,90.0,193.0,2024-10-30 12:29:10
1011,150.0,127.0,2024-10-30 12:29:10
1013,640.0,160.0,2024-10-30 12:29:10
1015,150.0,20.0,2024-10-30 12:29:10
1017,489.0,514.0,2024-10-30 12:29:10
1019,400.0,310.0,2024-10-30 12:29:10
1021,185.0,175.0,2024-10-30 12:29:10
1023,500.0,350.0,2024-10-30 12:29:10
1025,170.0,1.0,2024-10-30 12:29:10
1027,577.0,253.0,2024-10-30 12:29:10
1029,1663.0,1620.0,2024-10-30 12:29:10
1031,1530.0,1530.0,2024-10-30 12:29:10
1033,2390.0,2632.0,2024-10-30 12:29:10
1035,270.0,638.0,2024-10-30 12:29:10
1038,9000.0,8066.0,2024-10-30 12:29:10
1040,5707.0,5707.0,2024-10-30 12:29:10
1042,25025.0,24000.0,2024-10-30 12:29:10
1044,9100.0,8838.0,2024-10-30 12:29:10
1046,10339.0,9847.0,2024-10-30 12:29:10
1048,5702.0,5280.0,2024-10-30 12:29:10
1050,14500.0,12459.0,2024-10-30 12:29:10
1053,6950.0,7000.0,2024-10-30 12:29:10
1055,6363.0,6000.0,2024-10-30 12:29:10
1057,7504.0,7000.0,2024-10-30 12:29:10
1059,30.0,13.0,2024-10-30 12:29:10
1061,98.0,30.0,2024-10-30 12:29:10
1063,11.0,11.0,2024-10-30 12:29:10
1065,1332.0,1359.0,2024-10-30 12:29:10
1067,94.0,53.0,2024-10-30 12:29:10
1069,500.0,495.0,2024-10-30 12:29:10
1071,1273.0,1210.0,2024-10-30 12:29:10
1073,3487.0,3491.0,2024-10-30 12:29:10
1075,114.0,152.0,2024-10-30 12:29:10
1077,1110.0,1090.0,2024-10-30 12:29:10
1079,37966.0,37851.0,2024-10-30 12:29:10
1081,150.0,56.0,2024-10-30 12:29:10
1083,305.0,300.0,2024-10-30 12:29:10
1085,1500.0,1408.0,2024-10-30 12:29:10
1087,31.0,25.0,2024-10-30 12:29:10
1089,4290.0,1728.0,2024-10-30 12:29:10
1091,3558.0,3558.0,2024-10-30 12:29:10
1093,38055.0,38027.0,2024-10-30 12:29:10
1095,15.0,14.0,2024-10-30 12:29:10
1097,312.0,300.0,2024-10-30 12:29:10
1099,2122.0,2100.0,2024-10-30 12:29:10
1101,122.0,107.0,2024-10-30 12:29:10
1103,34.0,30.0,2024-10-30 12:29:10
1105,283.0,250.0,2024-10-30 12:29:10
1107,2085.0,2430.0,2024-10-30 12:29:10
1109,1016.0,1050.0,2024-10-30 12:29:10
1111,2710.0,2540.0,2024-10-30 12:29:10
1113,29634.0,29339.0,2024-10-30 12:29:10
1115,135.0,115.0,2024-10-30 12:29:10
1117,124.0,75.0,2024-10-30 12:29:10
1119,921.0,900.0,2024-10-30 12:29:10
1121,2751.0,2668.0,2024-10-30 12:29:10
1123,9524.0,9570.0,2024-10-30 12:29:10
1125,2600.0,2500.0,2024-10-30 12:29:10
1127,38519.0,38475.0,2024-10-30 12:29:10
1129,54.0,31.0,2024-10-30 12:29:10
1131,18.0,15.0,2024-10-30 12:29:10
1133,322.0,320.0,2024-10-30 12:29:10
1135,4303.0,4300.0,2024-10-30 12:29:10
1137,100.0,65.0,2024-10-30 12:29:10
1139,98.0,115.0,2024-10-30 12:29:10
1141,300.0,112.0,2024-10-30 12:29:10
1143,260.0,250.0,2024-10-30 12:29:10
1145,906.0,900.0,2024-10-30 12:29:10
1147,11177.0,11234.0,2024-10-30 12:29:10
1149,59029.0,58997.0,2024-10-30 12:29:10
1151,836.0,882.0,2024-10-30 12:29:10
1153,105.0,100.0,2024-10-30 12:29:10
1155,53.0,57.0,2024-10-30 12:29:10
1157,249.0,135.0,2024-10-30 12:29:10
1159,641.0,605.0,2024-10-30 12:29:10
1161,1812.0,1812.0,2024-10-30 12:29:10
1163,20775.0,20925.0,2024-10-30 12:29:10
1165,707.0,510.0,2024-10-30 12:29:10
1167,30.0,11.0,2024-10-30 12:29:10
1169,49.0,48.0,2024-10-30 12:29:10
1171,526.0,1251.0,2024-10-30 12:29:10
1173,300.0,55.0,2024-10-30 12:29:10
1175,115.0,20.0,2024-10-30 12:29:10
1177,200.0,171.0,2024-10-30 12:29:10
1179,610.0,435.0,2024-10-30 12:29:10
1181,736.0,632.0,2024-10-30 12:29:10
1183,2297.0,2020.0,2024-10-30 12:29:10
1185,22681.0,22302.0,2024-10-30 12:29:10
1187,301961.0,299333.0,2024-10-30 12:29:10
1189,35.0,50.0,2024-10-30 12:29:10
1191,22.0,20.0,2024-10-30 12:29:10
1193,402.0,300.0,2024-10-30 12:29:10
1195,982.0,980.0,2024-10-30 12:29:10
1197,1045.0,1114.0,2024-10-30 12:29:10
1199,2956.0,3000.0,2024-10-30 12:29:10
1201,32266.0,32040.0,2024-10-30 12:29:10
1203,119.0,101.0,2024-10-30 12:29:10
1205,41.0,40.0,2024-10-30 12:29:10
1207,257.0,101.0,2024-10-30 12:29:10
1209,101.0,134.0,2024-10-30 12:29:10
1211,286.0,282.0,2024-10-30 12:29:10
1213,4430.0,4500.0,2024-10-30 12:29:10
1215,17566.0,17479.0,2024-10-30 12:29:10
1217,330.0,325.0,2024-10-30 12:29:10
1219,25.0,25.0,2024-10-30 12:29:10
1221,215.0,230.0,2024-10-30 12:29:10
1223,325.0,402.0,2024-10-30 12:29:10
1225,50.0,50.0,2024-10-30 12:29:10
1227,323.0,60.0,2024-10-30 12:29:10
1229,5631.0,5631.0,2024-10-30 12:29:10
1231,17992.0,32304.0,2024-10-30 12:29:10
1233,67.0,101.0,2024-10-30 12:29:10
1237,593.0,588.0,2024-10-30 12:29:10
1239,764.0,754.0,2024-10-30 12:29:10
1241,119.0,119.0,2024-10-30 12:29:10
1243,491.0,334.0,2024-10-30 12:29:10
1245,966.0,966.0,2024-10-30 12:29:10
1247,15999.0,11974.0,2024-10-30 12:29:10
1249,39000.0,38051.0,2024-10-30 12:29:10
1251,10.0,5.0,2024-10-30 12:29:10
1253,494.0,84618.0,2024-10-30 12:29:10
1255,42.0,42.0,2024-10-30 12:29:10
1257,256.0,256.0,2024-10-30 12:29:10
1259,918.0,483.0,2024-10-30 12:29:10
1261,17999.0,14000.0,2024-10-30 12:29:10
1263,55999.0,35200.0,2024-10-30 12:29:10
1265,59.0,60.0,2024-10-30 12:29:10
1267,320.0,100.0,2024-10-30 12:29:10
1269,174.0,330.0,2024-10-30 12:29:10
1271,2150.0,1810.0,2024-10-30 12:29:10
1273,640.0,455.0,2024-10-30 12:29:10
1275,18761.0,18761.0,2024-10-30 12:29:10
1277,52.0,50.0,2024-10-30 12:29:10
1279,5.0,2.0,2024-10-30 12:29:10
1281,425.0,217.0,2024-10-30 12:29:10
1283,385.0,1000.0,2024-10-30 12:29:10
1285,241.0,251.0,2024-10-30 12:29:10
1287,1510.0,1055.0,2024-10-30 12:29:10
1289,12149.0,11964.0,2024-10-30 12:29:10
1291,525.0,500.0,2024-10-30 12:29:10
1293,39.0,35.0,2024-10-30 12:29:10
1295,240.0,150.0,2024-10-30 12:29:10
1297,352.0,347.0,2024-10-30 12:29:10
1299,670.0,600.0,2024-10-30 12:29:10
1301,1625.0,1610.0,2024-10-30 12:29:10
1303,18807.0,18687.0,2024-10-30 12:29:10
1305,59540.0,59436.0,2024-10-30 12:29:10
1307,360.0,350.0,2024-10-30 12:29:10
1309,574.0,150.0,2024-10-30 12:29:10
1311,338.0,450.0,2024-10-30 12:29:10
1313,979.0,978.0,2024-10-30 12:29:10
1315,1201.0,1200.0,2024-10-30 12:29:10
1317,3505.0,3401.0,2024-10-30 12:29:10
1319,38020.0,37900.0,2024-10-30 12:29:10
1321,199.0,125.0,2024-10-30 12:29:10
1323,100.0,50.0,2024-10-30 12:29:10
1325,106.0,90.0,2024-10-30 12:29:10
1327,1822.0,1591.0,2024-10-30 12:29:10
1329,774.0,634.0,2024-10-30 12:29:10
1331,1383.0,1383.0,2024-10-30 12:29:10
1333,15077.0,14870.0,2024-10-30 12:29:10
1335,61.0,36.0,2024-10-30 12:29:10
1337,55.0,86.0,2024-10-30 12:29:10
1339,350.0,181.0,2024-10-30 12:29:10
1341,548.0,1000.0,2024-10-30 12:29:10
1343,832.0,446.0,2024-10-30 12:29:10
1345,2768.0,2700.0,2024-10-30 12:29:10
1347,24702.0,24700.0,2024-10-30 12:29:10
1349,60.0,52.0,2024-10-30 12:29:10
1351,420.0,400.0,2024-10-30 12:29:10
1353,277.0,111.0,2024-10-30 12:29:10
1355,250.0,250.0,2024-10-30 12:29:10
1357,1000.0,525.0,2024-10-30 12:29:10
1359,7500.0,7306.0,2024-10-30 12:29:10
1361,1093.0,909.0,2024-10-30 12:29:10
1363,150.0,50.0,2024-10-30 12:29:10
1365,151.0,150.0,2024-10-30 12:29:10
1367,485.0,475.0,2024-10-30 12:29:10
1369,798.0,1021.0,2024-10-30 12:29:10
1371,2294.0,2294.0,2024-10-30 12:29:10
1373,24543.0,24627.0,2024-10-30 12:29:10
1375,53.0,60.0,2024-10-30 12:29:10
1377,120128.0,120128.0,2024-10-30 12:29:10
1379,92.0,78.0,2024-10-30 12:29:10
1381,1867.0,1862.0,2024-10-30 12:29:10
1383,1451.0,1376.0,2024-10-30 12:29:10
1385,849.0,660.0,2024-10-30 12:29:10
1387,1311.0,1000.0,2024-10-30 12:29:10
1389,234.0,150.0,2024-10-30 12:29:10
1391,8342.0,8342.0,2024-10-30 12:29:10
1393,9018.0,8967.0,2024-10-30 12:29:10
1395,9002.0,8990.0,2024-10-30 12:29:10
1397,9024.0,8990.0,2024-10-30 12:29:10
1399,8995.0,8980.0,2024-10-30 12:29:10
1401,25176.0,25176.0,2024-10-30 12:29:10
1403,25181.0,25181.0,2024-10-30 12:29:10
1405,25220.0,25175.0,2024-10-30 12:29:10
1407,25129.0,25129.0,2024-10-30 12:29:10
1420,94.0,55.0,2024-10-30 12:29:10
1422,128.0,126.0,2024-10-30 12:29:10
1424,123.0,111.0,2024-10-30 12:29:10
1426,768.0,758.0,2024-10-30 12:29:10
1428,133.0,140.0,2024-10-30 12:29:10
1430,680.0,714.0,2024-10-30 12:29:10
1432,8233.0,8191.0,2024-10-30 12:29:10
1434,30922.0,29481.0,2024-10-30 12:29:10
1436,11.0,11.0,2024-10-30 12:29:10
1438,103.0,100.0,2024-10-30 12:29:10
1440,242.0,232.0,2024-10-30 12:29:10
1442,4460.0,4000.0,2024-10-30 12:29:10
1444,200.0,142.0,2024-10-30 12:29:10
1446,1505.0,1500.0,2024-10-30 12:29:10
1448,1107.0,1088.0,2024-10-30 12:29:10
1450,290000.0,160000.0,2024-10-30 12:29:10
1452,448.0,366.0,2024-10-30 12:29:10
1454,120.0,111.0,2024-10-30 12:29:10
1456,23990.0,23000.0,2024-10-30 12:29:10
1462,237.0,228.0,2024-10-30 12:29:10
1464,16.0,11.0,2024-10-30 12:29:10
1470,1495.0,1369.0,2024-10-30 12:29:10
1472,1727.0,1555.0,2024-10-30 12:29:10
1474,1520.0,1407.0,2024-10-30 12:29:10
1476,3838.0,3717.0,2024-10-30 12:29:10
1478,1565.0,1311.0,2024-10-30 12:29:10
1511,90.0,88.0,2024-10-30 12:29:10
1513,1069.0,1065.0,2024-10-30 12:29:10
1515,260.0,256.0,2024-10-30 12:29:10
1517,19.0,18.0,2024-10-30 12:29:10
1519,61.0,60.0,2024-10-30 12:29:10
1521,103.0,102.0,2024-10-30 12:29:10
1523,376.0,395.0,2024-10-30 12:29:10
1539,18.0,18.0,2024-10-30 12:29:10
1540,199.0,156.0,2024-10-30 12:29:10
1550,72.0,69.0,2024-10-30 12:29:10
1552,732.0,810.0,2024-10-30 12:29:10
1573,233.0,398.0,2024-10-30 12:29:10
1592,226.0,40.0,2024-10-30 12:29:10
1595,600.0,221.0,2024-10-30 12:29:10
